company1	company2	label
082a219d-61ba-45e3-88d7-841851b1d2f2::span:287:293	082a219d-61ba-45e3-88d7-841851b1d2f2::span:295:299	-1
082a219d-61ba-45e3-88d7-841851b1d2f2::span:302:309	082a219d-61ba-45e3-88d7-841851b1d2f2::span:336:341	-1
082a219d-61ba-45e3-88d7-841851b1d2f2::span:287:293	082a219d-61ba-45e3-88d7-841851b1d2f2::span:344:354	-1
082a219d-61ba-45e3-88d7-841851b1d2f2::span:295:299	082a219d-61ba-45e3-88d7-841851b1d2f2::span:331:333	-1
31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:83:91	31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:116:121	-1
31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:83:91	31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:94:105	-1
31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:108:113	31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:116:121	-1
31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:108:113	31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:94:105	-1
31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:83:91	31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:108:113	-1
31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:108:113	31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:136:143	-1
31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:108:113	31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:124:129	-1
31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:94:105	31f4cf49-97bd-4b37-a97a-54d7d3b2e560::span:124:129	-1
b4e9876d-6ed6-469f-b524-be5d8cdc6d02::span:96:103	b4e9876d-6ed6-469f-b524-be5d8cdc6d02::span:120:124	-1
b4e9876d-6ed6-469f-b524-be5d8cdc6d02::span:217:224	b4e9876d-6ed6-469f-b524-be5d8cdc6d02::span:120:124	-1
b4e9876d-6ed6-469f-b524-be5d8cdc6d02::span:96:103	b4e9876d-6ed6-469f-b524-be5d8cdc6d02::span:217:224	-1
415c8526-fd65-428d-8a92-292f247e5774::span:0:4	415c8526-fd65-428d-8a92-292f247e5774::span:30:37	-1
68979581-15f6-455a-a8c9-361949f52f4e::span:149:173	68979581-15f6-455a-a8c9-361949f52f4e::span:176:178	-1
e247132d-509a-43cc-b79b-894beea9d5cc::span:58:65	e247132d-509a-43cc-b79b-894beea9d5cc::span:91:110	-1
c7de1f55-22a2-4394-9adf-5f24e327202c::span:0:6	c7de1f55-22a2-4394-9adf-5f24e327202c::span:54:59	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:80:86	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:101:106	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:63:68	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:71:77	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:71:77	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:80:86	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:89:94	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:101:106	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:63:68	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:80:86	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:63:68	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:89:94	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:63:68	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:101:106	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:71:77	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:89:94	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:71:77	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:101:106	-1
e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:80:86	e57388f9-21dc-4513-8ceb-79f8b3ab3f6b::span:89:94	-1
04d46a0f-66cb-437c-b353-b1545c89a832::span:28:30	04d46a0f-66cb-437c-b353-b1545c89a832::span:98:104	1
04d46a0f-66cb-437c-b353-b1545c89a832::span:28:30	04d46a0f-66cb-437c-b353-b1545c89a832::span:88:93	1
04d46a0f-66cb-437c-b353-b1545c89a832::span:39:41	04d46a0f-66cb-437c-b353-b1545c89a832::span:98:104	1
04d46a0f-66cb-437c-b353-b1545c89a832::span:39:41	04d46a0f-66cb-437c-b353-b1545c89a832::span:88:93	1
04d46a0f-66cb-437c-b353-b1545c89a832::span:28:30	04d46a0f-66cb-437c-b353-b1545c89a832::span:39:41	-1
04d46a0f-66cb-437c-b353-b1545c89a832::span:98:104	04d46a0f-66cb-437c-b353-b1545c89a832::span:88:93	-1
91fa94d8-b17d-4098-91f2-42663cb999f7::span:10:13	91fa94d8-b17d-4098-91f2-42663cb999f7::span:61:66	1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:11:16	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:40:42	1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:11:16	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:116:118	1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:11:16	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:196:198	1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:132:137	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:40:42	1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:132:137	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:116:118	1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:132:137	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:196:198	1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:11:16	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:132:137	-1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:40:42	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:116:118	-1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:40:42	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:196:198	-1
180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:116:118	180aa1d2-558d-4e5e-a9ad-0ad5c0a5c6bf::span:196:198	-1
5bb423d0-8eec-44ee-ad15-b5f2b0d0e5f8::span:26:28	5bb423d0-8eec-44ee-ad15-b5f2b0d0e5f8::span:78:84	1
52305570-53ff-41bc-8b77-ce58af45df6a::span:98:101	52305570-53ff-41bc-8b77-ce58af45df6a::span:8:13	1
52305570-53ff-41bc-8b77-ce58af45df6a::span:98:101	52305570-53ff-41bc-8b77-ce58af45df6a::span:35:40	1
52305570-53ff-41bc-8b77-ce58af45df6a::span:98:101	52305570-53ff-41bc-8b77-ce58af45df6a::span:80:85	1
52305570-53ff-41bc-8b77-ce58af45df6a::span:0:2	52305570-53ff-41bc-8b77-ce58af45df6a::span:8:13	1
52305570-53ff-41bc-8b77-ce58af45df6a::span:0:2	52305570-53ff-41bc-8b77-ce58af45df6a::span:35:40	1
52305570-53ff-41bc-8b77-ce58af45df6a::span:0:2	52305570-53ff-41bc-8b77-ce58af45df6a::span:80:85	1
52305570-53ff-41bc-8b77-ce58af45df6a::span:98:101	52305570-53ff-41bc-8b77-ce58af45df6a::span:0:2	-1
52305570-53ff-41bc-8b77-ce58af45df6a::span:8:13	52305570-53ff-41bc-8b77-ce58af45df6a::span:35:40	-1
52305570-53ff-41bc-8b77-ce58af45df6a::span:8:13	52305570-53ff-41bc-8b77-ce58af45df6a::span:80:85	-1
52305570-53ff-41bc-8b77-ce58af45df6a::span:35:40	52305570-53ff-41bc-8b77-ce58af45df6a::span:80:85	-1
03f00325-5b78-477d-821f-92e29896b00f::span:198:204	03f00325-5b78-477d-821f-92e29896b00f::span:146:149	1
03f00325-5b78-477d-821f-92e29896b00f::span:198:204	03f00325-5b78-477d-821f-92e29896b00f::span:37:39	1
03f00325-5b78-477d-821f-92e29896b00f::span:30:35	03f00325-5b78-477d-821f-92e29896b00f::span:146:149	1
03f00325-5b78-477d-821f-92e29896b00f::span:30:35	03f00325-5b78-477d-821f-92e29896b00f::span:37:39	1
03f00325-5b78-477d-821f-92e29896b00f::span:263:268	03f00325-5b78-477d-821f-92e29896b00f::span:146:149	1
03f00325-5b78-477d-821f-92e29896b00f::span:263:268	03f00325-5b78-477d-821f-92e29896b00f::span:37:39	1
03f00325-5b78-477d-821f-92e29896b00f::span:198:204	03f00325-5b78-477d-821f-92e29896b00f::span:30:35	-1
03f00325-5b78-477d-821f-92e29896b00f::span:198:204	03f00325-5b78-477d-821f-92e29896b00f::span:263:268	-1
03f00325-5b78-477d-821f-92e29896b00f::span:30:35	03f00325-5b78-477d-821f-92e29896b00f::span:263:268	-1
03f00325-5b78-477d-821f-92e29896b00f::span:146:149	03f00325-5b78-477d-821f-92e29896b00f::span:37:39	-1
4258371e-39c5-4e4f-8bce-9380c3fc92a3::span:72:89	4258371e-39c5-4e4f-8bce-9380c3fc92a3::span:112:117	1
ccfbe819-ee80-40e4-92e2-9a1dde8ed61b::span:14:16	ccfbe819-ee80-40e4-92e2-9a1dde8ed61b::span:47:52	1
0b3a5bd5-3a2f-4311-a7a7-ca65c644ab27::span:18:23	0b3a5bd5-3a2f-4311-a7a7-ca65c644ab27::span:29:31	1
0b3a5bd5-3a2f-4311-a7a7-ca65c644ab27::span:18:23	0b3a5bd5-3a2f-4311-a7a7-ca65c644ab27::span:52:54	1
0b3a5bd5-3a2f-4311-a7a7-ca65c644ab27::span:29:31	0b3a5bd5-3a2f-4311-a7a7-ca65c644ab27::span:52:54	-1
0c18303d-8290-43ac-894b-f495835be720::span:7:9	0c18303d-8290-43ac-894b-f495835be720::span:21:26	1
db05b8f4-a08f-4f2e-9415-69b13f53fe9d::span:55:57	db05b8f4-a08f-4f2e-9415-69b13f53fe9d::span:18:23	1
db05b8f4-a08f-4f2e-9415-69b13f53fe9d::span:82:84	db05b8f4-a08f-4f2e-9415-69b13f53fe9d::span:18:23	1
db05b8f4-a08f-4f2e-9415-69b13f53fe9d::span:55:57	db05b8f4-a08f-4f2e-9415-69b13f53fe9d::span:82:84	-1
9d47d708-e56d-45d3-ad37-1ab3d8dcfd5f::span:33:38	9d47d708-e56d-45d3-ad37-1ab3d8dcfd5f::span:25:27	1
5338b941-14e0-4378-9f72-9077cbe15be4::span:0:2	5338b941-14e0-4378-9f72-9077cbe15be4::span:8:13	1
894be76c-eb2f-4d3f-b0b4-509ee093aa2c::span:34:36	894be76c-eb2f-4d3f-b0b4-509ee093aa2c::span:105:110	1
894be76c-eb2f-4d3f-b0b4-509ee093aa2c::span:114:116	894be76c-eb2f-4d3f-b0b4-509ee093aa2c::span:105:110	1
894be76c-eb2f-4d3f-b0b4-509ee093aa2c::span:34:36	894be76c-eb2f-4d3f-b0b4-509ee093aa2c::span:114:116	-1
37c07164-e21d-42a1-8965-3a06149be21c::span:44:46	37c07164-e21d-42a1-8965-3a06149be21c::span:84:89	1
37c07164-e21d-42a1-8965-3a06149be21c::span:44:46	37c07164-e21d-42a1-8965-3a06149be21c::span:156:161	1
37c07164-e21d-42a1-8965-3a06149be21c::span:117:119	37c07164-e21d-42a1-8965-3a06149be21c::span:84:89	1
37c07164-e21d-42a1-8965-3a06149be21c::span:117:119	37c07164-e21d-42a1-8965-3a06149be21c::span:156:161	1
37c07164-e21d-42a1-8965-3a06149be21c::span:44:46	37c07164-e21d-42a1-8965-3a06149be21c::span:117:119	-1
37c07164-e21d-42a1-8965-3a06149be21c::span:84:89	37c07164-e21d-42a1-8965-3a06149be21c::span:156:161	-1
a13bcd5f-6694-474c-9bdb-28f7e84aacda::span:0:2	a13bcd5f-6694-474c-9bdb-28f7e84aacda::span:101:106	1
fc79be97-6923-4a49-9124-8a27a69b3927::span:4:9	fc79be97-6923-4a49-9124-8a27a69b3927::span:22:24	1
fc79be97-6923-4a49-9124-8a27a69b3927::span:145:150	fc79be97-6923-4a49-9124-8a27a69b3927::span:22:24	1
fc79be97-6923-4a49-9124-8a27a69b3927::span:4:9	fc79be97-6923-4a49-9124-8a27a69b3927::span:145:150	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:6:8	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:19:21	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:33:35	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:56:58	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:97:99	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:207:209	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:220:222	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:253:255	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:292:294	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:371:377	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:323:328	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	-1
9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:394:399	9f3d58a6-a9ee-4c51-9ea0-4b347d1a1626::span:427:432	-1
85454c78-c4e1-4117-9ebc-eda330d680b1::span:0:2	85454c78-c4e1-4117-9ebc-eda330d680b1::span:8:13	1
6f3c7ac1-6cb7-4dbd-8828-509fd9cd2224::span:10:15	6f3c7ac1-6cb7-4dbd-8828-509fd9cd2224::span:92:94	1
990265eb-31f0-4693-b298-6e56ad3743a8::span:18:20	990265eb-31f0-4693-b298-6e56ad3743a8::span:43:48	1
ec4fd3e9-9813-477f-a382-307e758507d2::span:31:34	ec4fd3e9-9813-477f-a382-307e758507d2::span:68:74	1
b2c50d67-6f15-4bc8-b947-b20a2f6dcc0d::span:0:2	b2c50d67-6f15-4bc8-b947-b20a2f6dcc0d::span:63:68	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:0:5	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:46:48	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:0:5	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:224:226	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:0:5	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:239:241	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:53:58	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:46:48	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:53:58	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:224:226	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:53:58	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:239:241	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:153:158	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:46:48	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:153:158	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:224:226	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:153:158	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:239:241	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:187:192	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:46:48	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:187:192	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:224:226	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:187:192	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:239:241	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:283:288	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:46:48	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:283:288	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:224:226	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:283:288	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:239:241	1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:0:5	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:53:58	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:0:5	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:153:158	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:0:5	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:187:192	-1
f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:0:5	f3482a7c-01d2-40f9-963d-3db4f8c60de5::span:283:288	-1
